labels,tweet
1,Working overtime coz I'm a fucking winner like that
1,Working seven days in a row. I sincerely hope nothing happens on my day off. I just want to relax and eat pizza.
1,Work in the AM. Ohhhh the joys of going to see my coworkers
1,Work is horrible on a Saturday but do love being up early once you are out of bed
1,"Work like you don't need money, love like you've never been hurt, and dance like no one's watching. -Unknown"
1,"WORKOUT, EAT HEALTHY STUFF, WEAR WHAT U WANT, FALL IN LOVE IDK JUST DO SOME COOL STUFF THAT WILL MAKE UR LIFE BETTER"
1,"Work/school is gonna suck tomorrow, but this weekend was definitely one of the best yet."
1,Work = where more accomplished people tell us what to do. Internet = where you tell more accomplished people what to do.
1,Work will be fun today
1,World Literature is Interesting subject :)
1,his spotters were doing a textbook job there
1,world war three will probably be fought via social networking sites
1,ain't nothing like diversity lmao
1,"Worrying is a waste of time ; it doesn't change anything, it just messes with your mind and steals your happiness."
1,Worrying is so stupid. It's like carrying an umbrella waiting for it to rain.
1,Worst feelin is when you come home to no food
1,Worst headache of my entire life.. Can barely even stand up or open my eyes...
1,"worst is thinking you did great on a test in school, but actually failing it"
1,Worst sports weekend of my life. Tennessee Titans lost OSU basketball lost OSU football lost Fantasy Football teams suck Jeff Gordon lost
1,Worst three words in math : Show your work.
1,"seems it s coming from an allergy than, since it s clear, hopefully it ll soon be better love... night for now i ll talk more tmrw"
1,would a Nice biscuit induce a life-threatening high blood pressure event?
1,Would be great if I could be put into more group chats!
1,would give my right arm for a Givenchy Antigona bag
1,would give my right arm ( which is my healthy arm ) to whoever brings me chocolate and Starbucks to the store
1,Would give up my right arm for a nap rn
1,Would it be wrong to ask a one-eyed person if it really was all fun and games up until that point?
1,Would love to be left alone in a room with a member of IS for 5 minutes to see what kind of damage I could do to the fucker
1,Would love to find a gf who takes lots of Latuda pills.
1,Would love to go into a store and just once they have shoes in my size
1,wouldn't be able to survive chem or geometry or driver's ed or anything without u love ya
1,Wouldn't it be great if was as excited to spend $90 -120 million to tend to the needs of long-time Oaklanders who are hurting?
1,"Would really love it if someone would deliver pho & some allergy meds to me. Dammit, why am I out of Favor's delivery area?"
1,"Would really love to take the day off and chill, but these college apps ain't waiting"
1,Would you get into grammar school? Try the 11-plus exam
1,Would you like a medal for that? Here you go. We are all so proud of you
1,Wow 4 years ago my knee popped for the first time in ballet
1,Wow algebra is the best way to start off my day... Nothing like a little social science to start off my Friday morning!
1,my dad would say. Well don't eat it then. you might have an allergy to dairy or something?
1,Wow are coming to watch us at on 4th October! b
1,Wow arsenal looked good today...
1,Wow is poppin right now
1,"Wow. "" be able to revoke the French citizenship of a person convicted for threatening the nations ' interest """
1,Wow can't wait to work during these bogo drinks.
1,wow you should not get involved is a four time convicted felon married to a man on lifetime parole for murder.
1,wow day made!
1,wow is just so much
1,wow great good great amazing morning today
1,"Wow, I am SO glad that out internet works"
1,Wow... I can see you're really convicted.
1,"wow i didnt know Don Vito was a convicted sex offender, fuck that guy"
1,wow I feel loved...
1,Wow I filled out an application and accidentally put that I'm a convicted felon
1,WOW! I just saw the coolest kid ever! He had a shag haircut and was blasting rap music in his moms blazer. Wish I was that cool!
1,WOW I LOVE BEING SICK
1,Wow I love being wide awake 6:30 am!
1,Wow I love looking like a little boy In this jersey...
1,WOW I LOVE THE LATEST REGISTRATION HOUR AND THE SHITTIEST SPREAD OUT RANDOM ASS CLASSES HOW 'D YOU KNOW :-)))
1,Wow I love trying to schedule my classes when they are all closed! What a time to be alive!
1,Wow I love when it rains on my day off
1,Wow I love when people sneeze and cough into their hands :0)
1,Wow I love when teachers give you a packet to do for homework over something you haven't even learned yet.
1,Wow I love WHMIS training so much.
1,Wow I'm doing great concentrating in this 8am..
1,Wow I'm in a great mood today
1,"Wow, I'm so lucky that I don't have family that I can trust."
1,Wow. I really hope my dear friend Bronwen & Brendan's family can have some sort of peace and closure now.
1,Wow i send some beautiful snapchats
1,Wow its feels nice to be appreciated
1,Wow I wish I was as cool as those guys that just drove by on their motorcycles.
1,Wow just reading about the 7 churches Jesus was speaking to in Revelations has me feeling convicted
1,"Wow, kids drinking vodka in the back of the room during a lecture. You guys are classy."
1,wow l have missed you :)
1,Wow like i totally think im getting adjusted to the super cute 4 hours of sleep a night thing.
1,Wow looking fine what's wrong with him and pictures by madilyn. julianna
1,Wow looks like one of the candidates nearly kills the mum with her nut allergy next week. I love the apprentice.
1,Wow low blood sugar is super fun
1,wow missing 3 days of school has killed my grades yay
1,Wow my house is a happy house tonight... bed time soon it is then
1,Wow nice to just see 3 of your staff threatening a member of public and running after them bellingham station
1,Wow Rogers I'm so glad I had to switch to your company.
1,Wow so excited for the hours of homework I have tonight
1,Wow so many people online!
1,"WOW! So many words I want to say, yet I am speechless"
1,Wow stomach flu is so fun
1,"Wow, such a smooth transition from summer to fall bloom."
1,Wow that makes me feel really welcome. Thanks a lot
1,Wow that's a bloody big cauliflower
1,Wow that's a surprise - it's raining again.
